mid,lr,epoch,wd,ld,ld_type,criterion,avg_acc
6,0.0001,500,0.0001,0,exponential,CROSSENTROPY,97.59999847
6,0.0001,500,0.0001,0,time-based,MSE,96.5
6,0.0001,500,0.0001,0,time-based,CROSSENTROPY,97.59999847
6,0.0001,500,0.0001,0.0001,exponential,MSE,96.30000305
6,0.0001,500,0.0001,0.0001,exponential,CROSSENTROPY,97.59999847
6,0.0001,500,0.0001,0.0001,time-based,MSE,96.70000458
6,0.0001,500,0.0001,0.0001,time-based,CROSSENTROPY,97.59999847
6,0.0001,500,0.0001,0.001,exponential,MSE,97.59999847
6,0.0001,500,0.0001,0.001,exponential,CROSSENTROPY,97.69999695
6,0.0001,500,0.0001,0.001,time-based,MSE,97.5
6,0.0001,500,0.0001,0.001,time-based,CROSSENTROPY,98.09999847
6,0.0001,500,0.0001,0.01,exponential,MSE,43.80000305
6,0.0001,500,0.0001,0.01,exponential,CROSSENTROPY,49.5
6,0.0001,500,0.0001,0.01,time-based,MSE,91.59999847
6,0.0001,500,0.0001,0.01,time-based,CROSSENTROPY,79.5
6,0.0001,500,0.001,0,exponential,MSE,96.8999939
6,0.0001,500,0.001,0,exponential,CROSSENTROPY,97.59999847
6,0.0001,500,0.001,0,time-based,MSE,96.8999939
6,0.0001,500,0.001,0,time-based,CROSSENTROPY,97.59999847
6,0.0001,500,0.001,0.0001,exponential,MSE,96.19999695
6,0.0001,500,0.001,0.0001,exponential,CROSSENTROPY,97.59999847
6,0.0001,500,0.001,0.0001,time-based,MSE,97
6,0.0001,500,0.001,0.0001,time-based,CROSSENTROPY,97.59999847
6,0.0001,500,0.001,0.001,exponential,MSE,97.59999847
6,0.0001,500,0.001,0.001,exponential,CROSSENTROPY,97.69999695
6,0.0001,500,0.001,0.001,time-based,MSE,97.5
6,0.0001,500,0.001,0.001,time-based,CROSSENTROPY,98.09999847
6,0.0001,500,0.001,0.01,exponential,MSE,43.80000305
6,0.0001,500,0.001,0.01,exponential,CROSSENTROPY,49.5
6,0.0001,500,0.001,0.01,time-based,MSE,91.59999847
6,0.0001,500,0.001,0.01,time-based,CROSSENTROPY,79.5
6,0.0001,500,0.01,0,exponential,MSE,96.5
6,0.0001,500,0.01,0,exponential,CROSSENTROPY,97.59999847
6,0.0001,500,0.01,0,time-based,MSE,96.5
6,0.0001,500,0.01,0,time-based,CROSSENTROPY,97.59999847
6,0.0001,500,0.01,0.0001,exponential,MSE,96.30000305
6,0.0001,500,0.01,0.0001,exponential,CROSSENTROPY,97.59999847
6,0.0001,500,0.01,0.0001,time-based,MSE,96.70000458
6,0.0001,500,0.01,0.0001,time-based,CROSSENTROPY,97.59999847
6,0.0001,500,0.01,0.001,exponential,MSE,97.59999847
6,0.0001,500,0.01,0.001,exponential,CROSSENTROPY,97.69999695
6,0.0001,500,0.01,0.001,time-based,MSE,97.5
6,0.0001,500,0.01,0.001,time-based,CROSSENTROPY,98.09999847
6,0.0001,500,0.01,0.01,exponential,MSE,43.80000305
6,0.0001,500,0.01,0.01,exponential,CROSSENTROPY,49.5
6,0.0001,500,0.01,0.01,time-based,MSE,91.59999847
6,0.0001,500,0.01,0.01,time-based,CROSSENTROPY,79.5
6,0.0005,250,0,0,exponential,MSE,93.40000153
6,0.0005,250,0,0,exponential,CROSSENTROPY,95.30000305
6,0.0005,250,0,0,time-based,MSE,93.40000153
6,0.0005,250,0,0,time-based,CROSSENTROPY,95.30000305
6,0.0005,250,0,0.0001,exponential,MSE,93.30000305
6,0.0005,250,0,0.0001,exponential,CROSSENTROPY,93.3999939
6,0.0005,250,0,0.0001,time-based,MSE,93.20000458
6,0.0005,250,0,0.0001,time-based,CROSSENTROPY,93.3999939
6,0.0005,250,0,0.001,exponential,MSE,91.90000153
6,0.0005,250,0,0.001,exponential,CROSSENTROPY,94.20000458
6,0.0005,250,0,0.001,time-based,MSE,93.30000305
6,0.0005,250,0,0.001,time-based,CROSSENTROPY,94.6000061
6,0.0005,250,0,0.01,exponential,MSE,94.40000153
6,0.0005,250,0,0.01,exponential,CROSSENTROPY,82.70000458
6,0.0005,250,0,0.01,time-based,MSE,94.80000305
6,0.0005,250,0,0.01,time-based,CROSSENTROPY,98.19999695
6,0.0005,250,0.0001,0,exponential,MSE,94
6,0.0005,250,0.0001,0,exponential,CROSSENTROPY,95.20000458
6,0.0005,250,0.0001,0,time-based,MSE,94
6,0.0005,250,0.0001,0,time-based,CROSSENTROPY,95.20000458
6,0.0005,250,0.0001,0.0001,exponential,MSE,91.80000305
6,0.0005,250,0.0001,0.0001,exponential,CROSSENTROPY,93.3999939
6,0.0005,250,0.0001,0.0001,time-based,MSE,91.90000916
6,0.0005,250,0.0001,0.0001,time-based,CROSSENTROPY,93.3999939
6,0.0005,250,0.0001,0.001,exponential,MSE,92.1000061
6,0.0005,250,0.0001,0.001,exponential,CROSSENTROPY,94.20000458
6,0.0005,250,0.0001,0.001,time-based,MSE,92.8999939
6,0.0005,250,0.0001,0.001,time-based,CROSSENTROPY,94.6000061
6,0.0005,250,0.0001,0.01,exponential,MSE,94.40000153
6,0.0005,250,0.0001,0.01,exponential,CROSSENTROPY,82.70000458
6,0.0005,250,0.0001,0.01,time-based,MSE,94.80000305
6,0.0005,250,0.0001,0.01,time-based,CROSSENTROPY,98.19999695
6,0.0005,250,0.001,0,exponential,MSE,90.8999939
6,0.0005,250,0.001,0,exponential,CROSSENTROPY,95.30000305
6,0.0005,250,0.001,0,time-based,MSE,90.8999939
6,0.0005,250,0.001,0,time-based,CROSSENTROPY,95.30000305
6,0.0005,250,0.001,0.0001,exponential,MSE,92.69999695
6,0.0005,250,0.001,0.0001,exponential,CROSSENTROPY,92.80000305
6,0.0005,250,0.001,0.0001,time-based,MSE,92.90000153
6,0.0005,250,0.001,0.0001,time-based,CROSSENTROPY,93.8999939
6,0.0005,250,0.001,0.001,exponential,MSE,90.40000916
6,0.0005,250,0.001,0.001,exponential,CROSSENTROPY,94.20000458
6,0.0005,250,0.001,0.001,time-based,MSE,93.40000916
6,0.0005,250,0.001,0.001,time-based,CROSSENTROPY,93.5
6,0.0005,250,0.001,0.01,exponential,MSE,94.40000153
6,0.0005,250,0.001,0.01,exponential,CROSSENTROPY,82.70000458
6,0.0005,250,0.001,0.01,time-based,MSE,94.80000305
6,0.0005,250,0.001,0.01,time-based,CROSSENTROPY,98.19999695
6,0.0005,250,0.01,0,exponential,MSE,90.90000153
6,0.0005,250,0.01,0,exponential,CROSSENTROPY,94
6,0.0005,250,0.01,0,time-based,MSE,90.90000153
6,0.0005,250,0.01,0,time-based,CROSSENTROPY,94
6,0.0005,250,0.01,0.0001,exponential,MSE,93.30000305
6,0.0005,250,0.01,0.0001,exponential,CROSSENTROPY,92.69999695
6,0.0005,250,0.01,0.0001,time-based,MSE,93.09999847
6,0.0005,250,0.01,0.0001,time-based,CROSSENTROPY,94.5
6,0.0005,250,0.01,0.001,exponential,MSE,90.90000916
6,0.0005,250,0.01,0.001,exponential,CROSSENTROPY,94.20000458
6,0.0005,250,0.01,0.001,time-based,MSE,93.30000305
6,0.0005,250,0.01,0.001,time-based,CROSSENTROPY,93.5
6,0.0005,250,0.01,0.01,exponential,MSE,94.40000153
6,0.0005,250,0.01,0.01,exponential,CROSSENTROPY,82.70000458
6,0.0005,250,0.01,0.01,time-based,MSE,94.69999695
6,0.0005,250,0.01,0.01,time-based,CROSSENTROPY,98.19999695
6,0.0005,500,0,0,exponential,MSE,95.79999542
6,0.0005,500,0,0,exponential,CROSSENTROPY,96
6,0.0005,500,0,0,time-based,MSE,95.79999542
6,0.0005,500,0,0,time-based,CROSSENTROPY,96
6,0.0005,500,0,0.0001,exponential,MSE,96.09999847
6,0.0005,500,0,0.0001,exponential,CROSSENTROPY,96.1000061
6,0.0005,500,0,0.0001,time-based,MSE,96.29999542
6,0.0005,500,0,0.0001,time-based,CROSSENTROPY,96.5
6,0.0005,500,0,0.001,exponential,MSE,95.19999695
6,0.0005,500,0,0.001,exponential,CROSSENTROPY,96.30000305
6,0.0005,500,0,0.001,time-based,MSE,95.5
6,0.0005,500,0,0.001,time-based,CROSSENTROPY,96.5
6,0.0005,500,0,0.01,exponential,MSE,70.3999939
6,0.0005,500,0,0.01,exponential,CROSSENTROPY,56.30000305
6,0.0005,500,0,0.01,time-based,MSE,97.40000153
6,0.0005,500,0,0.01,time-based,CROSSENTROPY,97.90000153
6,0.0005,500,0.0001,0,exponential,MSE,96.19999695
6,0.0005,500,0.0001,0,exponential,CROSSENTROPY,96
6,0.0005,500,0.0001,0,time-based,MSE,96.19999695
6,0.0005,500,0.0001,0,time-based,CROSSENTROPY,96
6,0.0005,500,0.0001,0.0001,exponential,MSE,96.19999695
6,0.0005,500,0.0001,0.0001,exponential,CROSSENTROPY,96.1000061
6,0.0005,500,0.0001,0.0001,time-based,MSE,96.3999939
6,0.0005,500,0.0001,0.0001,time-based,CROSSENTROPY,96.6000061
6,0.0005,500,0.0001,0.001,exponential,MSE,94.79999542
6,0.0005,500,0.0001,0.001,exponential,CROSSENTROPY,96.30000305
6,0.0005,500,0.0001,0.001,time-based,MSE,95.5
6,0.0005,500,0.0001,0.001,time-based,CROSSENTROPY,96.5
6,0.0005,500,0.0001,0.01,exponential,MSE,70.3999939
6,0.0005,500,0.0001,0.01,exponential,CROSSENTROPY,56.30000305
6,0.0005,500,0.0001,0.01,time-based,MSE,97.40000153
6,0.0005,500,0.0001,0.01,time-based,CROSSENTROPY,97.90000153
6,0.0005,500,0.001,0,exponential,MSE,96.5
6,0.0005,500,0.001,0,exponential,CROSSENTROPY,96
6,0.0005,500,0.001,0,time-based,MSE,96.5
6,0.0005,500,0.001,0,time-based,CROSSENTROPY,96
6,0.0005,500,0.001,0.0001,exponential,MSE,95.20000458
6,0.0005,500,0.001,0.0001,exponential,CROSSENTROPY,96.5
6,0.0005,500,0.001,0.0001,time-based,MSE,96.19999695
6,0.0005,500,0.001,0.0001,time-based,CROSSENTROPY,96.5
6,0.0005,500,0.001,0.001,exponential,MSE,95.29999542
6,0.0005,500,0.001,0.001,exponential,CROSSENTROPY,96.5
6,0.0005,500,0.001,0.001,time-based,MSE,96.6000061
6,0.0005,500,0.001,0.001,time-based,CROSSENTROPY,96.30000305
6,0.0005,500,0.001,0.01,exponential,MSE,70.3999939
6,0.0005,500,0.001,0.01,exponential,CROSSENTROPY,56.30000305
6,0.0005,500,0.001,0.01,time-based,MSE,97.30000305
6,0.0005,500,0.001,0.01,time-based,CROSSENTROPY,97.90000153
6,0.0005,500,0.01,0,exponential,MSE,96
6,0.0005,500,0.01,0,exponential,CROSSENTROPY,95.8999939
6,0.0005,500,0.01,0,time-based,MSE,96
6,0.0005,500,0.01,0,time-based,CROSSENTROPY,95.8999939
6,0.0005,500,0.01,0.0001,exponential,MSE,95.70000458
6,0.0005,500,0.01,0.0001,exponential,CROSSENTROPY,96.19999695
6,0.0005,500,0.01,0.0001,time-based,MSE,96.40000153
6,0.0005,500,0.01,0.0001,time-based,CROSSENTROPY,96.19999695
6,0.0005,500,0.01,0.001,exponential,MSE,95.1000061
6,0.0005,500,0.01,0.001,exponential,CROSSENTROPY,96.3999939
6,0.0005,500,0.01,0.001,time-based,MSE,96.00000763
6,0.0005,500,0.01,0.001,time-based,CROSSENTROPY,96.30000305
6,0.0005,500,0.01,0.01,exponential,MSE,70.3999939
6,0.0005,500,0.01,0.01,exponential,CROSSENTROPY,56.30000305
6,0.0005,500,0.01,0.01,time-based,MSE,97.40000153
6,0.0005,500,0.01,0.01,time-based,CROSSENTROPY,97.90000153
7,5.00E-05,250,0,0,exponential,MSE,97.80000305
7,5.00E-05,250,0,0,exponential,CROSSENTROPY,92.19999695
7,5.00E-05,250,0,0,time-based,MSE,97.80000305
7,5.00E-05,250,0,0,time-based,CROSSENTROPY,92.19999695
7,5.00E-05,250,0,0.0001,exponential,MSE,97.90000153
7,5.00E-05,250,0,0.0001,exponential,CROSSENTROPY,91.90000153
7,5.00E-05,250,0,0.0001,time-based,MSE,97.90000153
7,5.00E-05,250,0,0.0001,time-based,CROSSENTROPY,91.90000153
7,5.00E-05,250,0,0.001,exponential,MSE,97.19999695
7,5.00E-05,250,0,0.001,exponential,CROSSENTROPY,88.59999847
7,5.00E-05,250,0,0.001,time-based,MSE,97.30000305
7,5.00E-05,250,0,0.001,time-based,CROSSENTROPY,89.20000458
7,5.00E-05,250,0,0.01,exponential,MSE,65.3999939
7,5.00E-05,250,0,0.01,exponential,CROSSENTROPY,49.59999847
7,5.00E-05,250,0,0.01,time-based,MSE,82.90000153
7,5.00E-05,250,0,0.01,time-based,CROSSENTROPY,74.59999847
7,5.00E-05,250,0.0001,0,exponential,MSE,97.80000305
7,5.00E-05,250,0.0001,0,exponential,CROSSENTROPY,92.19999695
7,5.00E-05,250,0.0001,0,time-based,MSE,97.80000305
7,5.00E-05,250,0.0001,0,time-based,CROSSENTROPY,92.19999695
7,5.00E-05,250,0.0001,0.0001,exponential,MSE,97.90000153
7,5.00E-05,250,0.0001,0.0001,exponential,CROSSENTROPY,91.90000153
7,5.00E-05,250,0.0001,0.0001,time-based,MSE,97.90000153
7,5.00E-05,250,0.0001,0.0001,time-based,CROSSENTROPY,91.90000153
7,5.00E-05,250,0.0001,0.001,exponential,MSE,97.19999695
7,5.00E-05,250,0.0001,0.001,exponential,CROSSENTROPY,88.59999847
7,5.00E-05,250,0.0001,0.001,time-based,MSE,97.30000305
7,5.00E-05,250,0.0001,0.001,time-based,CROSSENTROPY,89.20000458
7,5.00E-05,250,0.0001,0.01,exponential,MSE,65.3999939
7,5.00E-05,250,0.0001,0.01,exponential,CROSSENTROPY,49.59999847
7,5.00E-05,250,0.0001,0.01,time-based,MSE,82.90000153
7,5.00E-05,250,0.0001,0.01,time-based,CROSSENTROPY,74.59999847
7,5.00E-05,250,0.001,0,exponential,MSE,97.80000305
7,5.00E-05,250,0.001,0,exponential,CROSSENTROPY,92.19999695
7,5.00E-05,250,0.001,0,time-based,MSE,97.80000305
7,5.00E-05,250,0.001,0,time-based,CROSSENTROPY,92.19999695
7,5.00E-05,250,0.001,0.0001,exponential,MSE,97.90000153
7,5.00E-05,250,0.001,0.0001,exponential,CROSSENTROPY,91.90000153
7,5.00E-05,250,0.001,0.0001,time-based,MSE,97.90000153
7,5.00E-05,250,0.001,0.0001,time-based,CROSSENTROPY,91.90000153
7,5.00E-05,250,0.001,0.001,exponential,MSE,97.19999695
7,5.00E-05,250,0.001,0.001,exponential,CROSSENTROPY,88.59999847
7,5.00E-05,250,0.001,0.001,time-based,MSE,97.30000305
7,5.00E-05,250,0.001,0.001,time-based,CROSSENTROPY,89.20000458
7,5.00E-05,250,0.001,0.01,exponential,MSE,65.3999939
7,5.00E-05,250,0.001,0.01,exponential,CROSSENTROPY,49.59999847
7,5.00E-05,250,0.001,0.01,time-based,MSE,82.90000153
7,5.00E-05,250,0.001,0.01,time-based,CROSSENTROPY,74.59999847
7,5.00E-05,250,0.01,0,exponential,MSE,97.80000305
7,5.00E-05,250,0.01,0,exponential,CROSSENTROPY,92.19999695
7,5.00E-05,250,0.01,0,time-based,MSE,97.80000305
7,5.00E-05,250,0.01,0,time-based,CROSSENTROPY,92.19999695
7,5.00E-05,250,0.01,0.0001,exponential,MSE,97.90000153
7,5.00E-05,250,0.01,0.0001,exponential,CROSSENTROPY,91.90000153
7,5.00E-05,250,0.01,0.0001,time-based,MSE,97.90000153
7,5.00E-05,250,0.01,0.0001,time-based,CROSSENTROPY,91.90000153
7,5.00E-05,250,0.01,0.001,exponential,MSE,97.1000061
7,5.00E-05,250,0.01,0.001,exponential,CROSSENTROPY,88.59999847
7,5.00E-05,250,0.01,0.001,time-based,MSE,97.30000305
7,5.00E-05,250,0.01,0.001,time-based,CROSSENTROPY,89.20000458
7,5.00E-05,250,0.01,0.01,exponential,MSE,65.3999939
7,5.00E-05,250,0.01,0.01,exponential,CROSSENTROPY,49.59999847
7,5.00E-05,250,0.01,0.01,time-based,MSE,82.90000153
7,5.00E-05,250,0.01,0.01,time-based,CROSSENTROPY,74.59999847
7,5.00E-05,500,0,0,exponential,MSE,97.1000061
7,5.00E-05,500,0,0,exponential,CROSSENTROPY,97.80000305
7,5.00E-05,500,0,0,time-based,MSE,97.1000061
7,5.00E-05,500,0,0,time-based,CROSSENTROPY,97.80000305
7,5.00E-05,500,0,0.0001,exponential,MSE,97.1000061
7,5.00E-05,500,0,0.0001,exponential,CROSSENTROPY,97.90000153
7,5.00E-05,500,0,0.0001,time-based,MSE,97.1000061
7,5.00E-05,500,0,0.0001,time-based,CROSSENTROPY,97.90000153
7,5.00E-05,500,0,0.001,exponential,MSE,97.59999847
7,5.00E-05,500,0,0.001,exponential,CROSSENTROPY,94.70000458
7,5.00E-05,500,0,0.001,time-based,MSE,97.69999695
7,5.00E-05,500,0,0.001,time-based,CROSSENTROPY,96.20000458
7,5.00E-05,500,0,0.01,exponential,MSE,47.09999847
7,5.00E-05,500,0,0.01,exponential,CROSSENTROPY,49.70000076
7,5.00E-05,500,0,0.01,time-based,MSE,85.79999542
7,5.00E-05,500,0,0.01,time-based,CROSSENTROPY,76.59999847
7,5.00E-05,500,0.0001,0,exponential,MSE,97.1000061
7,5.00E-05,500,0.0001,0,exponential,CROSSENTROPY,97.80000305
7,5.00E-05,500,0.0001,0,time-based,MSE,97.1000061
7,5.00E-05,500,0.0001,0,time-based,CROSSENTROPY,97.80000305
7,5.00E-05,500,0.0001,0.0001,exponential,MSE,97.1000061
7,5.00E-05,500,0.0001,0.0001,exponential,CROSSENTROPY,97.90000153
7,5.00E-05,500,0.0001,0.0001,time-based,MSE,97.1000061
7,5.00E-05,500,0.0001,0.0001,time-based,CROSSENTROPY,97.90000153
7,5.00E-05,500,0.0001,0.001,exponential,MSE,97.59999847
7,5.00E-05,500,0.0001,0.001,exponential,CROSSENTROPY,94.70000458
7,5.00E-05,500,0.0001,0.001,time-based,MSE,97.69999695
7,5.00E-05,500,0.0001,0.001,time-based,CROSSENTROPY,96.20000458
7,5.00E-05,500,0.0001,0.01,exponential,MSE,47.09999847
7,5.00E-05,500,0.0001,0.01,exponential,CROSSENTROPY,49.70000076
7,5.00E-05,500,0.0001,0.01,time-based,MSE,85.79999542
7,5.00E-05,500,0.0001,0.01,time-based,CROSSENTROPY,76.59999847
7,5.00E-05,500,0.001,0,exponential,MSE,97.1000061
7,5.00E-05,500,0.001,0,exponential,CROSSENTROPY,97.80000305
7,5.00E-05,500,0.001,0,time-based,MSE,97.1000061
7,5.00E-05,500,0.001,0,time-based,CROSSENTROPY,97.80000305
7,5.00E-05,500,0.001,0.0001,exponential,MSE,97.1000061
7,5.00E-05,500,0.001,0.0001,exponential,CROSSENTROPY,97.90000153
7,5.00E-05,500,0.001,0.0001,time-based,MSE,97.1000061
7,5.00E-05,500,0.001,0.0001,time-based,CROSSENTROPY,97.90000153
7,5.00E-05,500,0.001,0.001,exponential,MSE,97.59999847
7,5.00E-05,500,0.001,0.001,exponential,CROSSENTROPY,94.70000458
7,5.00E-05,500,0.001,0.001,time-based,MSE,97.69999695
7,5.00E-05,500,0.001,0.001,time-based,CROSSENTROPY,96.20000458
7,5.00E-05,500,0.001,0.01,exponential,MSE,47.09999847
7,5.00E-05,500,0.001,0.01,exponential,CROSSENTROPY,49.70000076
7,5.00E-05,500,0.001,0.01,time-based,MSE,85.8999939
7,5.00E-05,500,0.001,0.01,time-based,CROSSENTROPY,76.59999847
7,5.00E-05,500,0.01,0,exponential,MSE,97.1000061
7,5.00E-05,500,0.01,0,exponential,CROSSENTROPY,97.80000305
7,5.00E-05,500,0.01,0,time-based,MSE,97.1000061
7,5.00E-05,500,0.01,0,time-based,CROSSENTROPY,97.80000305
7,5.00E-05,500,0.01,0.0001,exponential,MSE,97.1000061
7,5.00E-05,500,0.01,0.0001,exponential,CROSSENTROPY,97.90000153
7,5.00E-05,500,0.01,0.0001,time-based,MSE,97.1000061
7,5.00E-05,500,0.01,0.0001,time-based,CROSSENTROPY,97.90000153
7,5.00E-05,500,0.01,0.001,exponential,MSE,97.69999695
7,5.00E-05,500,0.01,0.001,exponential,CROSSENTROPY,94.70000458
7,5.00E-05,500,0.01,0.001,time-based,MSE,97.69999695
7,5.00E-05,500,0.01,0.001,time-based,CROSSENTROPY,96.20000458
7,5.00E-05,500,0.01,0.01,exponential,MSE,47.09999847
7,5.00E-05,500,0.01,0.01,exponential,CROSSENTROPY,49.70000076
7,5.00E-05,500,0.01,0.01,time-based,MSE,85.8999939
7,5.00E-05,500,0.01,0.01,time-based,CROSSENTROPY,76.59999847
7,7.00E-05,250,0,0,exponential,MSE,97.70000458
7,7.00E-05,250,0,0,exponential,CROSSENTROPY,96.8999939
7,7.00E-05,250,0,0,time-based,MSE,97.70000458
7,7.00E-05,250,0,0,time-based,CROSSENTROPY,96.8999939
7,7.00E-05,250,0,0.0001,exponential,MSE,97.59999847
7,7.00E-05,250,0,0.0001,exponential,CROSSENTROPY,96.3999939
7,7.00E-05,250,0,0.0001,time-based,MSE,97.80000305
7,7.00E-05,250,0,0.0001,time-based,CROSSENTROPY,96.3999939
7,7.00E-05,250,0,0.001,exponential,MSE,97.59999847
7,7.00E-05,250,0,0.001,exponential,CROSSENTROPY,93.1000061
7,7.00E-05,250,0,0.001,time-based,MSE,97.5
7,7.00E-05,250,0,0.001,time-based,CROSSENTROPY,93.50000763
7,7.00E-05,250,0,0.01,exponential,MSE,71.69999695
7,7.00E-05,250,0,0.01,exponential,CROSSENTROPY,54.90000153
7,7.00E-05,250,0,0.01,time-based,MSE,89.20000458
7,7.00E-05,250,0,0.01,time-based,CROSSENTROPY,79.40000153
7,7.00E-05,250,0.0001,0,exponential,MSE,97.5
7,7.00E-05,250,0.0001,0,exponential,CROSSENTROPY,96.8999939
7,7.00E-05,250,0.0001,0,time-based,MSE,97.5
7,7.00E-05,250,0.0001,0,time-based,CROSSENTROPY,96.8999939
7,7.00E-05,250,0.0001,0.0001,exponential,MSE,97.59999847
7,7.00E-05,250,0.0001,0.0001,exponential,CROSSENTROPY,96.3999939
7,7.00E-05,250,0.0001,0.0001,time-based,MSE,97.69999695
7,7.00E-05,250,0.0001,0.0001,time-based,CROSSENTROPY,96.3999939
7,7.00E-05,250,0.0001,0.001,exponential,MSE,97.59999847
7,7.00E-05,250,0.0001,0.001,exponential,CROSSENTROPY,93.1000061
7,7.00E-05,250,0.0001,0.001,time-based,MSE,97.5
7,7.00E-05,250,0.0001,0.001,time-based,CROSSENTROPY,93.50000763
7,7.00E-05,250,0.0001,0.01,exponential,MSE,71.69999695
7,7.00E-05,250,0.0001,0.01,exponential,CROSSENTROPY,54.90000153
7,7.00E-05,250,0.0001,0.01,time-based,MSE,89.20000458
7,7.00E-05,250,0.0001,0.01,time-based,CROSSENTROPY,79.40000153
7,7.00E-05,250,0.001,0,exponential,MSE,96.80000305
7,7.00E-05,250,0.001,0,exponential,CROSSENTROPY,96.8999939
7,7.00E-05,250,0.001,0,time-based,MSE,96.80000305
7,7.00E-05,250,0.001,0,time-based,CROSSENTROPY,96.8999939
7,7.00E-05,250,0.001,0.0001,exponential,MSE,97.70000458
7,7.00E-05,250,0.001,0.0001,exponential,CROSSENTROPY,96.3999939
7,7.00E-05,250,0.001,0.0001,time-based,MSE,97.70000458
7,7.00E-05,250,0.001,0.0001,time-based,CROSSENTROPY,96.3999939
7,7.00E-05,250,0.001,0.001,exponential,MSE,97.59999847
7,7.00E-05,250,0.001,0.001,exponential,CROSSENTROPY,93.1000061
7,7.00E-05,250,0.001,0.001,time-based,MSE,97.5
7,7.00E-05,250,0.001,0.001,time-based,CROSSENTROPY,93.50000763
7,7.00E-05,250,0.001,0.01,exponential,MSE,71.69999695
7,7.00E-05,250,0.001,0.01,exponential,CROSSENTROPY,54.90000153
7,7.00E-05,250,0.001,0.01,time-based,MSE,89.20000458
7,7.00E-05,250,0.001,0.01,time-based,CROSSENTROPY,79.40000153
7,7.00E-05,250,0.01,0,exponential,MSE,96.69999695
7,7.00E-05,250,0.01,0,exponential,CROSSENTROPY,96.8999939
7,7.00E-05,250,0.01,0,time-based,MSE,96.69999695
7,7.00E-05,250,0.01,0,time-based,CROSSENTROPY,96.8999939
7,7.00E-05,250,0.01,0.0001,exponential,MSE,97.69999695
7,7.00E-05,250,0.01,0.0001,exponential,CROSSENTROPY,96.3999939
7,7.00E-05,250,0.01,0.0001,time-based,MSE,97.70000458
7,7.00E-05,250,0.01,0.0001,time-based,CROSSENTROPY,96.3999939
7,7.00E-05,250,0.01,0.001,exponential,MSE,97.59999847
7,7.00E-05,250,0.01,0.001,exponential,CROSSENTROPY,93.1000061
7,7.00E-05,250,0.01,0.001,time-based,MSE,97.5
7,7.00E-05,250,0.01,0.001,time-based,CROSSENTROPY,93.50000763
7,7.00E-05,250,0.01,0.01,exponential,MSE,71.69999695
7,7.00E-05,250,0.01,0.01,exponential,CROSSENTROPY,54.90000153
7,7.00E-05,250,0.01,0.01,time-based,MSE,89.20000458
7,7.00E-05,250,0.01,0.01,time-based,CROSSENTROPY,79.40000153
7,7.00E-05,500,0,0,exponential,MSE,95.70000458
7,7.00E-05,500,0,0,exponential,CROSSENTROPY,97.59999847
7,7.00E-05,500,0,0,time-based,MSE,95.70000458
7,7.00E-05,500,0,0,time-based,CROSSENTROPY,97.59999847
7,7.00E-05,500,0,0.0001,exponential,MSE,96.80000305
7,7.00E-05,500,0,0.0001,exponential,CROSSENTROPY,97.59999847
7,7.00E-05,500,0,0.0001,time-based,MSE,96.70000458
7,7.00E-05,500,0,0.0001,time-based,CROSSENTROPY,97.69999695
7,7.00E-05,500,0,0.001,exponential,MSE,97.19999695
7,7.00E-05,500,0,0.001,exponential,CROSSENTROPY,98
7,7.00E-05,500,0,0.001,time-based,MSE,97.1000061
7,7.00E-05,500,0,0.001,time-based,CROSSENTROPY,97.79999542
7,7.00E-05,500,0,0.01,exponential,MSE,42.40000153
7,7.00E-05,500,0,0.01,exponential,CROSSENTROPY,49.70000076
7,7.00E-05,500,0,0.01,time-based,MSE,91.3999939
7,7.00E-05,500,0,0.01,time-based,CROSSENTROPY,80.6000061
7,7.00E-05,500,0.0001,0,exponential,MSE,95.70000458
7,7.00E-05,500,0.0001,0,exponential,CROSSENTROPY,97.59999847
7,7.00E-05,500,0.0001,0,time-based,MSE,95.70000458
7,7.00E-05,500,0.0001,0,time-based,CROSSENTROPY,97.59999847
7,7.00E-05,500,0.0001,0.0001,exponential,MSE,97
7,7.00E-05,500,0.0001,0.0001,exponential,CROSSENTROPY,97.59999847
7,7.00E-05,500,0.0001,0.0001,time-based,MSE,96.40000153
7,7.00E-05,500,0.0001,0.0001,time-based,CROSSENTROPY,97.69999695
7,7.00E-05,500,0.0001,0.001,exponential,MSE,97.19999695
7,7.00E-05,500,0.0001,0.001,exponential,CROSSENTROPY,98
7,7.00E-05,500,0.0001,0.001,time-based,MSE,97.1000061
7,7.00E-05,500,0.0001,0.001,time-based,CROSSENTROPY,97.79999542
7,7.00E-05,500,0.0001,0.01,exponential,MSE,42.40000153
7,7.00E-05,500,0.0001,0.01,exponential,CROSSENTROPY,49.70000076
7,7.00E-05,500,0.0001,0.01,time-based,MSE,91.3999939
7,7.00E-05,500,0.0001,0.01,time-based,CROSSENTROPY,80.6000061
7,7.00E-05,500,0.001,0,exponential,MSE,95.70000458
7,7.00E-05,500,0.001,0,exponential,CROSSENTROPY,97.59999847
7,7.00E-05,500,0.001,0,time-based,MSE,95.70000458
7,7.00E-05,500,0.001,0,time-based,CROSSENTROPY,97.59999847
7,7.00E-05,500,0.001,0.0001,exponential,MSE,97
7,7.00E-05,500,0.001,0.0001,exponential,CROSSENTROPY,97.59999847
7,7.00E-05,500,0.001,0.0001,time-based,MSE,96.69999695
